internal_gain_type,time,internal_gain_occupancy,internal_gain_appliances
internal_gain_default,2017-03-14T17:00:00,10.0,0.65962
internal_gain_default,2017-03-14T17:10:00,10.0,0.68031
internal_gain_default,2017-03-14T17:20:00,10.0,0.67073
internal_gain_default,2017-03-14T17:30:00,10.0,0.73031
internal_gain_default,2017-03-14T17:40:00,10.0,0.756
internal_gain_default,2017-03-14T17:50:00,10.0,0.76187
internal_gain_default,2017-03-14T18:00:00,10.0,0.77322
internal_gain_default,2017-03-14T18:10:00,10.0,0.76541
internal_gain_default,2017-03-14T18:20:00,10.0,0.78119
internal_gain_default,2017-03-14T18:30:00,10.0,0.7758
internal_gain_default,2017-03-14T18:40:00,10.0,0.75644
internal_gain_default,2017-03-14T18:50:00,10.0,0.76306
internal_gain_default,2017-03-14T19:00:00,10.0,0.75385
internal_gain_default,2017-03-14T19:10:00,10.0,0.74573
internal_gain_default,2017-03-14T19:20:00,10.0,0.74669
internal_gain_default,2017-03-14T19:30:00,10.0,0.73696
internal_gain_default,2017-03-14T19:40:00,10.0,0.72438
internal_gain_default,2017-03-14T19:50:00,10.0,0.7334
internal_gain_default,2017-03-14T20:00:00,10.0,0.72828
internal_gain_default,2017-03-14T20:10:00,10.0,0.74
internal_gain_default,2017-03-14T20:20:00,10.0,0.78326
internal_gain_default,2017-03-14T20:30:00,10.0,0.77718
internal_gain_default,2017-03-14T20:40:00,10.0,0.77853
internal_gain_default,2017-03-14T20:50:00,10.0,0.78049
internal_gain_default,2017-03-14T21:00:00,10.0,0.75086
internal_gain_default,2017-03-14T21:10:00,10.0,0.75096
internal_gain_default,2017-03-14T21:20:00,10.0,0.73688
internal_gain_default,2017-03-14T21:30:00,10.0,0.7462
internal_gain_default,2017-03-14T21:40:00,10.0,0.74472
internal_gain_default,2017-03-14T21:50:00,10.0,0.74707
internal_gain_default,2017-03-14T22:00:00,10.0,0.68159
internal_gain_default,2017-03-14T22:10:00,10.0,0.65969
internal_gain_default,2017-03-14T22:20:00,10.0,0.66596
internal_gain_default,2017-03-14T22:30:00,10.0,0.68802
internal_gain_default,2017-03-14T22:40:00,10.0,0.65918
internal_gain_default,2017-03-14T22:50:00,10.0,0.6445
internal_gain_default,2017-03-14T23:00:00,10.0,0.60571
internal_gain_default,2017-03-14T23:10:00,10.0,0.58459
internal_gain_default,2017-03-14T23:20:00,10.0,0.56716
internal_gain_default,2017-03-14T23:30:00,10.0,0.56896
internal_gain_default,2017-03-14T23:40:00,10.0,0.5443
internal_gain_default,2017-03-14T23:50:00,10.0,0.52572
internal_gain_default,2017-03-15T00:00:00,10.0,0.52079
internal_gain_default,2017-03-15T00:10:00,10.0,0.51738
internal_gain_default,2017-03-15T00:20:00,10.0,0.47406
internal_gain_default,2017-03-15T00:30:00,10.0,0.46627
internal_gain_default,2017-03-15T00:40:00,10.0,0.46094
internal_gain_default,2017-03-15T00:50:00,10.0,0.45746
internal_gain_default,2017-03-15T01:00:00,10.0,0.46882
internal_gain_default,2017-03-15T01:10:00,10.0,0.45243
internal_gain_default,2017-03-15T01:20:00,10.0,0.38567
internal_gain_default,2017-03-15T01:30:00,10.0,0.3719
internal_gain_default,2017-03-15T01:40:00,10.0,0.3751
internal_gain_default,2017-03-15T01:50:00,10.0,0.36893
internal_gain_default,2017-03-15T02:00:00,10.0,0.37064
internal_gain_default,2017-03-15T02:10:00,10.0,0.3706
internal_gain_default,2017-03-15T02:20:00,10.0,0.3722
internal_gain_default,2017-03-15T02:30:00,10.0,0.36675
internal_gain_default,2017-03-15T02:40:00,10.0,0.36619
internal_gain_default,2017-03-15T02:50:00,10.0,0.36487
internal_gain_default,2017-03-15T03:00:00,10.0,0.36516
internal_gain_default,2017-03-15T03:10:00,10.0,0.36684
internal_gain_default,2017-03-15T03:20:00,10.0,0.36807
internal_gain_default,2017-03-15T03:30:00,10.0,0.36602
internal_gain_default,2017-03-15T03:40:00,10.0,0.36623
internal_gain_default,2017-03-15T03:50:00,10.0,0.36138
internal_gain_default,2017-03-15T04:00:00,10.0,0.36183
internal_gain_default,2017-03-15T04:10:00,10.0,0.35848
internal_gain_default,2017-03-15T04:20:00,10.0,0.35398
internal_gain_default,2017-03-15T04:30:00,10.0,0.35926
internal_gain_default,2017-03-15T04:40:00,10.0,0.35951
internal_gain_default,2017-03-15T04:50:00,10.0,0.35926
internal_gain_default,2017-03-15T05:00:00,10.0,0.35646
internal_gain_default,2017-03-15T05:10:00,10.0,0.35489
internal_gain_default,2017-03-15T05:20:00,10.0,0.35629
internal_gain_default,2017-03-15T05:30:00,10.0,0.35294
internal_gain_default,2017-03-15T05:40:00,10.0,0.36083
internal_gain_default,2017-03-15T05:50:00,10.0,0.36114
internal_gain_default,2017-03-15T06:00:00,10.0,0.3603
internal_gain_default,2017-03-15T06:10:00,10.0,0.36114
internal_gain_default,2017-03-15T06:20:00,10.0,0.36086
internal_gain_default,2017-03-15T06:30:00,10.0,0.35975
internal_gain_default,2017-03-15T06:40:00,10.0,0.35923
internal_gain_default,2017-03-15T06:50:00,10.0,0.36438
internal_gain_default,2017-03-15T07:00:00,10.0,0.3562
internal_gain_default,2017-03-15T07:10:00,10.0,0.35942
internal_gain_default,2017-03-15T07:20:00,10.0,0.35569
internal_gain_default,2017-03-15T07:30:00,10.0,0.35855
internal_gain_default,2017-03-15T07:40:00,10.0,0.35541
internal_gain_default,2017-03-15T07:50:00,10.0,0.35584
internal_gain_default,2017-03-15T08:00:00,10.0,0.36815
internal_gain_default,2017-03-15T08:10:00,10.0,0.35878
internal_gain_default,2017-03-15T08:20:00,10.0,0.35882
internal_gain_default,2017-03-15T08:30:00,10.0,0.35646
internal_gain_default,2017-03-15T08:40:00,10.0,0.35783
internal_gain_default,2017-03-15T08:50:00,10.0,0.3546
internal_gain_default,2017-03-15T09:00:00,10.0,0.35516
internal_gain_default,2017-03-15T09:10:00,10.0,0.35333
internal_gain_default,2017-03-15T09:20:00,10.0,0.36026
internal_gain_default,2017-03-15T09:30:00,10.0,0.35863
internal_gain_default,2017-03-15T09:40:00,10.0,0.35967
internal_gain_default,2017-03-15T09:50:00,10.0,0.35748
internal_gain_default,2017-03-15T10:00:00,10.0,0.35844
internal_gain_default,2017-03-15T10:10:00,10.0,0.36576
internal_gain_default,2017-03-15T10:20:00,10.0,0.35912
internal_gain_default,2017-03-15T10:30:00,10.0,0.36226
internal_gain_default,2017-03-15T10:40:00,10.0,0.36774
internal_gain_default,2017-03-15T10:50:00,10.0,0.36345
internal_gain_default,2017-03-15T11:00:00,10.0,0.36373
internal_gain_default,2017-03-15T11:10:00,10.0,0.367
internal_gain_default,2017-03-15T11:20:00,10.0,0.36469
internal_gain_default,2017-03-15T11:30:00,10.0,0.36564
internal_gain_default,2017-03-15T11:40:00,10.0,0.36816
internal_gain_default,2017-03-15T11:50:00,10.0,0.36645
internal_gain_default,2017-03-15T12:00:00,10.0,0.37289
internal_gain_default,2017-03-15T12:10:00,10.0,0.38805
internal_gain_default,2017-03-15T12:20:00,10.0,0.39004
internal_gain_default,2017-03-15T12:30:00,10.0,0.50845
internal_gain_default,2017-03-15T12:40:00,10.0,0.56101
internal_gain_default,2017-03-15T12:50:00,10.0,0.56486
internal_gain_default,2017-03-15T13:00:00,10.0,0.58776
internal_gain_default,2017-03-15T13:10:00,10.0,0.58824
internal_gain_default,2017-03-15T13:20:00,10.0,0.60371
internal_gain_default,2017-03-15T13:30:00,10.0,0.60669
internal_gain_default,2017-03-15T13:40:00,10.0,0.64512
internal_gain_default,2017-03-15T13:50:00,10.0,0.67283
internal_gain_default,2017-03-15T14:00:00,10.0,0.6909
internal_gain_default,2017-03-15T14:10:00,10.0,0.70579
internal_gain_default,2017-03-15T14:20:00,10.0,0.69777
internal_gain_default,2017-03-15T14:30:00,10.0,0.71528
internal_gain_default,2017-03-15T14:40:00,10.0,0.74114
internal_gain_default,2017-03-15T14:50:00,10.0,0.74708
internal_gain_default,2017-03-15T15:00:00,10.0,0.72125
internal_gain_default,2017-03-15T15:10:00,10.0,0.71476
internal_gain_default,2017-03-15T15:20:00,10.0,0.71877
internal_gain_default,2017-03-15T15:30:00,10.0,0.72376
internal_gain_default,2017-03-15T15:40:00,10.0,0.71678
internal_gain_default,2017-03-15T15:50:00,10.0,0.71643
internal_gain_default,2017-03-15T16:00:00,10.0,0.70882
internal_gain_default,2017-03-15T16:10:00,10.0,0.70528
internal_gain_default,2017-03-15T16:20:00,10.0,0.68935
internal_gain_default,2017-03-15T16:30:00,10.0,0.65769
internal_gain_default,2017-03-15T16:40:00,10.0,0.65071
internal_gain_default,2017-03-15T16:50:00,10.0,0.64687
internal_gain_default,2017-03-15T17:00:00,10.0,0.62511
internal_gain_default,2017-03-15T17:10:00,10.0,0.63814
internal_gain_default,2017-03-15T17:20:00,10.0,0.67493
internal_gain_default,2017-03-15T17:30:00,10.0,0.69152
internal_gain_default,2017-03-15T17:40:00,10.0,0.71151
internal_gain_default,2017-03-15T17:50:00,10.0,0.752
internal_gain_default,2017-03-15T18:00:00,10.0,0.73015
internal_gain_default,2017-03-15T18:10:00,10.0,0.73902
internal_gain_default,2017-03-15T18:20:00,10.0,0.74883
internal_gain_default,2017-03-15T18:30:00,10.0,0.77862
internal_gain_default,2017-03-15T18:40:00,10.0,0.8314
internal_gain_default,2017-03-15T18:50:00,10.0,0.81478
internal_gain_default,2017-03-15T19:00:00,10.0,0.79906
internal_gain_default,2017-03-15T19:10:00,10.0,0.77736
internal_gain_default,2017-03-15T19:20:00,10.0,0.79312
internal_gain_default,2017-03-15T19:30:00,10.0,0.7712
internal_gain_default,2017-03-15T19:40:00,10.0,0.76874
internal_gain_default,2017-03-15T19:50:00,10.0,0.75513
internal_gain_default,2017-03-15T20:00:00,10.0,0.7868
internal_gain_default,2017-03-15T20:10:00,10.0,0.79256
internal_gain_default,2017-03-15T20:20:00,10.0,0.75618
internal_gain_default,2017-03-15T20:30:00,10.0,0.75476
internal_gain_default,2017-03-15T20:40:00,10.0,0.73666
internal_gain_default,2017-03-15T20:50:00,10.0,0.71733
internal_gain_default,2017-03-15T21:00:00,10.0,0.72205
internal_gain_default,2017-03-15T21:10:00,10.0,0.7755
internal_gain_default,2017-03-15T21:20:00,10.0,0.75211
internal_gain_default,2017-03-15T21:30:00,10.0,0.75735
internal_gain_default,2017-03-15T21:40:00,10.0,0.76012
internal_gain_default,2017-03-15T21:50:00,10.0,0.73595
internal_gain_default,2017-03-15T22:00:00,10.0,0.69891
internal_gain_default,2017-03-15T22:10:00,10.0,0.67408
internal_gain_default,2017-03-15T22:20:00,10.0,0.64634
internal_gain_default,2017-03-15T22:30:00,10.0,0.63404
internal_gain_default,2017-03-15T22:40:00,10.0,0.57915
internal_gain_default,2017-03-15T22:50:00,10.0,0.55595
internal_gain_default,2017-03-15T23:00:00,10.0,0.54095
internal_gain_default,2017-03-15T23:10:00,10.0,0.51466
internal_gain_default,2017-03-15T23:20:00,10.0,0.5057
internal_gain_default,2017-03-15T23:30:00,10.0,0.48989
internal_gain_default,2017-03-15T23:40:00,10.0,0.46781
internal_gain_default,2017-03-15T23:50:00,10.0,0.46491
internal_gain_default,2017-03-16T00:00:00,10.0,0.46138
internal_gain_default,2017-03-16T00:10:00,10.0,0.45887
internal_gain_default,2017-03-16T00:20:00,10.0,0.44211
internal_gain_default,2017-03-16T00:30:00,10.0,0.44292
internal_gain_default,2017-03-16T00:40:00,10.0,0.43493
internal_gain_default,2017-03-16T00:50:00,10.0,0.37668
internal_gain_default,2017-03-16T01:00:00,10.0,0.36928
internal_gain_default,2017-03-16T01:10:00,10.0,0.37344
internal_gain_default,2017-03-16T01:20:00,10.0,0.38741
internal_gain_default,2017-03-16T01:30:00,10.0,0.3121
internal_gain_default,2017-03-16T01:40:00,10.0,0.24081
internal_gain_default,2017-03-16T01:50:00,10.0,0.24647
internal_gain_default,2017-03-16T02:00:00,10.0,0.24766
internal_gain_default,2017-03-16T02:10:00,10.0,0.24869
internal_gain_default,2017-03-16T02:20:00,10.0,0.24284
internal_gain_default,2017-03-16T02:30:00,10.0,0.2407
internal_gain_default,2017-03-16T02:40:00,10.0,0.24388
internal_gain_default,2017-03-16T02:50:00,10.0,0.24389
internal_gain_default,2017-03-16T03:00:00,10.0,0.23939
internal_gain_default,2017-03-16T03:10:00,10.0,0.2475
internal_gain_default,2017-03-16T03:20:00,10.0,0.24035
internal_gain_default,2017-03-16T03:30:00,10.0,0.24248
internal_gain_default,2017-03-16T03:40:00,10.0,0.23669
internal_gain_default,2017-03-16T03:50:00,10.0,0.24038
internal_gain_default,2017-03-16T04:00:00,10.0,0.23889
internal_gain_default,2017-03-16T04:10:00,10.0,0.2384
internal_gain_default,2017-03-16T04:20:00,10.0,0.23701
internal_gain_default,2017-03-16T04:30:00,10.0,0.23877
internal_gain_default,2017-03-16T04:40:00,10.0,0.24309
internal_gain_default,2017-03-16T04:50:00,10.0,0.23856
internal_gain_default,2017-03-16T05:00:00,10.0,0.23716
internal_gain_default,2017-03-16T05:10:00,10.0,0.23956
internal_gain_default,2017-03-16T05:20:00,10.0,0.23859
internal_gain_default,2017-03-16T05:30:00,10.0,0.23992
internal_gain_default,2017-03-16T05:40:00,10.0,0.24297
internal_gain_default,2017-03-16T05:50:00,10.0,0.24598
internal_gain_default,2017-03-16T06:00:00,10.0,0.24532
internal_gain_default,2017-03-16T06:10:00,10.0,0.23446
internal_gain_default,2017-03-16T06:20:00,10.0,0.23906
internal_gain_default,2017-03-16T06:30:00,10.0,0.24158
internal_gain_default,2017-03-16T06:40:00,10.0,0.24835
internal_gain_default,2017-03-16T06:50:00,10.0,0.23819
internal_gain_default,2017-03-16T07:00:00,10.0,0.23835
internal_gain_default,2017-03-16T07:10:00,10.0,0.24513
internal_gain_default,2017-03-16T07:20:00,10.0,0.24442
internal_gain_default,2017-03-16T07:30:00,10.0,0.23303
internal_gain_default,2017-03-16T07:40:00,10.0,0.23772
internal_gain_default,2017-03-16T07:50:00,10.0,0.23326
internal_gain_default,2017-03-16T08:00:00,10.0,0.23904
internal_gain_default,2017-03-16T08:10:00,10.0,0.22932
internal_gain_default,2017-03-16T08:20:00,10.0,0.2331
internal_gain_default,2017-03-16T08:30:00,10.0,0.23385
internal_gain_default,2017-03-16T08:40:00,10.0,0.23155
internal_gain_default,2017-03-16T08:50:00,10.0,0.23338
internal_gain_default,2017-03-16T09:00:00,10.0,0.22908
internal_gain_default,2017-03-16T09:10:00,10.0,0.23712
internal_gain_default,2017-03-16T09:20:00,10.0,0.23072
internal_gain_default,2017-03-16T09:30:00,10.0,0.23632
internal_gain_default,2017-03-16T09:40:00,10.0,0.23789
internal_gain_default,2017-03-16T09:50:00,10.0,0.23491
internal_gain_default,2017-03-16T10:00:00,10.0,0.23888
internal_gain_default,2017-03-16T10:10:00,10.0,0.23886
internal_gain_default,2017-03-16T10:20:00,10.0,0.22922
internal_gain_default,2017-03-16T10:30:00,10.0,0.23338
internal_gain_default,2017-03-16T10:40:00,10.0,0.23243
internal_gain_default,2017-03-16T10:50:00,10.0,0.24237
internal_gain_default,2017-03-16T11:00:00,10.0,0.23887
internal_gain_default,2017-03-16T11:10:00,10.0,0.25415
internal_gain_default,2017-03-16T11:20:00,10.0,0.24233
internal_gain_default,2017-03-16T11:30:00,10.0,0.24353
internal_gain_default,2017-03-16T11:40:00,10.0,0.23756
internal_gain_default,2017-03-16T11:50:00,10.0,0.24107
internal_gain_default,2017-03-16T12:00:00,10.0,0.24341
internal_gain_default,2017-03-16T12:10:00,10.0,0.29693
internal_gain_default,2017-03-16T12:20:00,10.0,0.3821
internal_gain_default,2017-03-16T12:30:00,10.0,0.457
internal_gain_default,2017-03-16T12:40:00,10.0,0.48237
internal_gain_default,2017-03-16T12:50:00,10.0,0.52576
internal_gain_default,2017-03-16T13:00:00,10.0,0.61965
internal_gain_default,2017-03-16T13:10:00,10.0,0.66422
internal_gain_default,2017-03-16T13:20:00,10.0,0.66281
internal_gain_default,2017-03-16T13:30:00,10.0,0.67636
internal_gain_default,2017-03-16T13:40:00,10.0,0.71554
internal_gain_default,2017-03-16T13:50:00,10.0,0.74629
internal_gain_default,2017-03-16T14:00:00,10.0,0.77039
internal_gain_default,2017-03-16T14:10:00,10.0,0.79129
internal_gain_default,2017-03-16T14:20:00,10.0,0.79784
internal_gain_default,2017-03-16T14:30:00,10.0,0.80166
internal_gain_default,2017-03-16T14:40:00,10.0,0.77966
internal_gain_default,2017-03-16T14:50:00,10.0,0.7979
internal_gain_default,2017-03-16T15:00:00,10.0,0.805
internal_gain_default,2017-03-16T15:10:00,10.0,0.80102
internal_gain_default,2017-03-16T15:20:00,10.0,0.80874
internal_gain_default,2017-03-16T15:30:00,10.0,0.81018
internal_gain_default,2017-03-16T15:40:00,10.0,0.80931
internal_gain_default,2017-03-16T15:50:00,10.0,0.79008
internal_gain_default,2017-03-16T16:00:00,10.0,0.76214
internal_gain_default,2017-03-16T16:10:00,10.0,0.73259
internal_gain_default,2017-03-16T16:20:00,10.0,0.70034
internal_gain_default,2017-03-16T16:30:00,10.0,0.65915
internal_gain_default,2017-03-16T16:40:00,10.0,0.64272
internal_gain_default,2017-03-16T16:50:00,10.0,0.66981
internal_gain_default,2017-03-16T17:00:00,10.0,0.68606
internal_gain_default,2017-03-16T17:10:00,10.0,0.72132
internal_gain_default,2017-03-16T17:20:00,10.0,0.75266
internal_gain_default,2017-03-16T17:30:00,10.0,0.72714
internal_gain_default,2017-03-16T17:40:00,10.0,0.75996
internal_gain_default,2017-03-16T17:50:00,10.0,0.75762
internal_gain_default,2017-03-16T18:00:00,10.0,0.76397
internal_gain_default,2017-03-16T18:10:00,10.0,0.77127
internal_gain_default,2017-03-16T18:20:00,10.0,0.76588
internal_gain_default,2017-03-16T18:30:00,10.0,0.78525
internal_gain_default,2017-03-16T18:40:00,10.0,0.74628
internal_gain_default,2017-03-16T18:50:00,10.0,0.70657
internal_gain_default,2017-03-16T19:00:00,10.0,0.70746
internal_gain_default,2017-03-16T19:10:00,10.0,0.73631
internal_gain_default,2017-03-16T19:20:00,10.0,0.73864
internal_gain_default,2017-03-16T19:30:00,10.0,0.74934
internal_gain_default,2017-03-16T19:40:00,10.0,0.75207
internal_gain_default,2017-03-16T19:50:00,10.0,0.70958
internal_gain_default,2017-03-16T20:00:00,10.0,0.69889
internal_gain_default,2017-03-16T20:10:00,10.0,0.72851
internal_gain_default,2017-03-16T20:20:00,10.0,0.70653
internal_gain_default,2017-03-16T20:30:00,10.0,0.6943
internal_gain_default,2017-03-16T20:40:00,10.0,0.69586
internal_gain_default,2017-03-16T20:50:00,10.0,0.69298
internal_gain_default,2017-03-16T21:00:00,10.0,0.68882
internal_gain_default,2017-03-16T21:10:00,10.0,0.68971
internal_gain_default,2017-03-16T21:20:00,10.0,0.69372
internal_gain_default,2017-03-16T21:30:00,10.0,0.68589
internal_gain_default,2017-03-16T21:40:00,10.0,0.6971
internal_gain_default,2017-03-16T21:50:00,10.0,0.68342
internal_gain_default,2017-03-16T22:00:00,10.0,0.64175
internal_gain_default,2017-03-16T22:10:00,10.0,0.5926
internal_gain_default,2017-03-16T22:20:00,10.0,0.59709
internal_gain_default,2017-03-16T22:30:00,10.0,0.57627
internal_gain_default,2017-03-16T22:40:00,10.0,0.55997
internal_gain_default,2017-03-16T22:50:00,10.0,0.5573
internal_gain_default,2017-03-16T23:00:00,10.0,0.55811
internal_gain_default,2017-03-16T23:10:00,10.0,0.55202
internal_gain_default,2017-03-16T23:20:00,10.0,0.53838
internal_gain_default,2017-03-16T23:30:00,10.0,0.50543
internal_gain_default,2017-03-16T23:40:00,10.0,0.50182
internal_gain_default,2017-03-16T23:50:00,10.0,0.49456
internal_gain_default,2017-03-17T00:00:00,10.0,0.49496
internal_gain_default,2017-03-17T00:10:00,10.0,0.48743
internal_gain_default,2017-03-17T00:20:00,10.0,0.48802
internal_gain_default,2017-03-17T00:30:00,10.0,0.48674
internal_gain_default,2017-03-17T00:40:00,10.0,0.49182
internal_gain_default,2017-03-17T00:50:00,10.0,0.48401
internal_gain_default,2017-03-17T01:00:00,10.0,0.47909
internal_gain_default,2017-03-17T01:10:00,10.0,0.475
internal_gain_default,2017-03-17T01:20:00,10.0,0.46602
internal_gain_default,2017-03-17T01:30:00,10.0,0.4546
internal_gain_default,2017-03-17T01:40:00,10.0,0.38698
internal_gain_default,2017-03-17T01:50:00,10.0,0.38817
internal_gain_default,2017-03-17T02:00:00,10.0,0.38541
internal_gain_default,2017-03-17T02:10:00,10.0,0.3767
internal_gain_default,2017-03-17T02:20:00,10.0,0.44838
internal_gain_default,2017-03-17T02:30:00,10.0,0.44884
internal_gain_default,2017-03-17T02:40:00,10.0,0.38081
internal_gain_default,2017-03-17T02:50:00,10.0,0.31336
internal_gain_default,2017-03-17T03:00:00,10.0,0.31322
internal_gain_default,2017-03-17T03:10:00,10.0,0.31005
internal_gain_default,2017-03-17T03:20:00,10.0,0.31204
internal_gain_default,2017-03-17T03:30:00,10.0,0.31488
internal_gain_default,2017-03-17T03:40:00,10.0,0.30906
internal_gain_default,2017-03-17T03:50:00,10.0,0.30651
internal_gain_default,2017-03-17T04:00:00,10.0,0.31002
internal_gain_default,2017-03-17T04:10:00,10.0,0.34957
internal_gain_default,2017-03-17T04:20:00,10.0,0.35445
internal_gain_default,2017-03-17T04:30:00,10.0,0.34923
internal_gain_default,2017-03-17T04:40:00,10.0,0.35516
internal_gain_default,2017-03-17T04:50:00,10.0,0.35404
internal_gain_default,2017-03-17T05:00:00,10.0,0.34598
internal_gain_default,2017-03-17T05:10:00,10.0,0.351
internal_gain_default,2017-03-17T05:20:00,10.0,0.34856
internal_gain_default,2017-03-17T05:30:00,10.0,0.35571
internal_gain_default,2017-03-17T05:40:00,10.0,0.35118
internal_gain_default,2017-03-17T05:50:00,10.0,0.34568
internal_gain_default,2017-03-17T06:00:00,10.0,0.34592
internal_gain_default,2017-03-17T06:10:00,10.0,0.3455
internal_gain_default,2017-03-17T06:20:00,10.0,0.34676
internal_gain_default,2017-03-17T06:30:00,10.0,0.34252
internal_gain_default,2017-03-17T06:40:00,10.0,0.34114
internal_gain_default,2017-03-17T06:50:00,10.0,0.34264
internal_gain_default,2017-03-17T07:00:00,10.0,0.34028
internal_gain_default,2017-03-17T07:10:00,10.0,0.33998
internal_gain_default,2017-03-17T07:20:00,10.0,0.3473
internal_gain_default,2017-03-17T07:30:00,10.0,0.344
internal_gain_default,2017-03-17T07:40:00,10.0,0.34401
internal_gain_default,2017-03-17T07:50:00,10.0,0.34096
internal_gain_default,2017-03-17T08:00:00,10.0,0.34173
internal_gain_default,2017-03-17T08:10:00,10.0,0.348
internal_gain_default,2017-03-17T08:20:00,10.0,0.34634
internal_gain_default,2017-03-17T08:30:00,10.0,0.34687
internal_gain_default,2017-03-17T08:40:00,10.0,0.35141
internal_gain_default,2017-03-17T08:50:00,10.0,0.34585
internal_gain_default,2017-03-17T09:00:00,10.0,0.34956
internal_gain_default,2017-03-17T09:10:00,10.0,0.34646
internal_gain_default,2017-03-17T09:20:00,10.0,0.34908
internal_gain_default,2017-03-17T09:30:00,10.0,0.34777
internal_gain_default,2017-03-17T09:40:00,10.0,0.3449
internal_gain_default,2017-03-17T09:50:00,10.0,0.35577
internal_gain_default,2017-03-17T10:00:00,10.0,0.35217
internal_gain_default,2017-03-17T10:10:00,10.0,0.35218
internal_gain_default,2017-03-17T10:20:00,10.0,0.35279
internal_gain_default,2017-03-17T10:30:00,10.0,0.35286
internal_gain_default,2017-03-17T10:40:00,10.0,0.35293
internal_gain_default,2017-03-17T10:50:00,10.0,0.34917
internal_gain_default,2017-03-17T11:00:00,10.0,0.35061
internal_gain_default,2017-03-17T11:10:00,10.0,0.35037
internal_gain_default,2017-03-17T11:20:00,10.0,0.34637
internal_gain_default,2017-03-17T11:30:00,10.0,0.3427
internal_gain_default,2017-03-17T11:40:00,10.0,0.35339
internal_gain_default,2017-03-17T11:50:00,10.0,0.3577
internal_gain_default,2017-03-17T12:00:00,10.0,0.36634
internal_gain_default,2017-03-17T12:10:00,10.0,0.49136
internal_gain_default,2017-03-17T12:20:00,10.0,0.47688
internal_gain_default,2017-03-17T12:30:00,10.0,0.47144
internal_gain_default,2017-03-17T12:40:00,10.0,0.52443
internal_gain_default,2017-03-17T12:50:00,10.0,0.57431
internal_gain_default,2017-03-17T13:00:00,10.0,0.60813
internal_gain_default,2017-03-17T13:10:00,10.0,0.64921
internal_gain_default,2017-03-17T13:20:00,10.0,0.66302
internal_gain_default,2017-03-17T13:30:00,10.0,0.68111
internal_gain_default,2017-03-17T13:40:00,10.0,0.69932
internal_gain_default,2017-03-17T13:50:00,10.0,0.74234
internal_gain_default,2017-03-17T14:00:00,10.0,0.74513
internal_gain_default,2017-03-17T14:10:00,10.0,0.77733
internal_gain_default,2017-03-17T14:20:00,10.0,0.78796
internal_gain_default,2017-03-17T14:30:00,10.0,0.8237
internal_gain_default,2017-03-17T14:40:00,10.0,0.81749
internal_gain_default,2017-03-17T14:50:00,10.0,0.82103
internal_gain_default,2017-03-17T15:00:00,10.0,0.81247
internal_gain_default,2017-03-17T15:10:00,10.0,0.75919
internal_gain_default,2017-03-17T15:20:00,10.0,0.79385
internal_gain_default,2017-03-17T15:30:00,10.0,0.78177
internal_gain_default,2017-03-17T15:40:00,10.0,0.7662
internal_gain_default,2017-03-17T15:50:00,10.0,0.77404
internal_gain_default,2017-03-17T16:00:00,10.0,0.76688
internal_gain_default,2017-03-17T16:10:00,10.0,0.76314
internal_gain_default,2017-03-17T16:20:00,10.0,0.75002
internal_gain_default,2017-03-17T16:30:00,10.0,0.71831
internal_gain_default,2017-03-17T16:40:00,10.0,0.72393
internal_gain_default,2017-03-17T16:50:00,10.0,0.72383
internal_gain_default,2017-03-17T17:00:00,10.0,0.71927
internal_gain_default,2017-03-17T17:10:00,10.0,0.72906
internal_gain_default,2017-03-17T17:20:00,10.0,0.75805
internal_gain_default,2017-03-17T17:30:00,10.0,0.74561
internal_gain_default,2017-03-17T17:40:00,10.0,0.73281
internal_gain_default,2017-03-17T17:50:00,10.0,0.75795
internal_gain_default,2017-03-17T18:00:00,10.0,0.7441
internal_gain_default,2017-03-17T18:10:00,10.0,0.80557
internal_gain_default,2017-03-17T18:20:00,10.0,0.765
internal_gain_default,2017-03-17T18:30:00,10.0,0.76658
internal_gain_default,2017-03-17T18:40:00,10.0,0.70791
internal_gain_default,2017-03-17T18:50:00,10.0,0.74253
internal_gain_default,2017-03-17T19:00:00,10.0,0.73027
internal_gain_default,2017-03-17T19:10:00,10.0,0.74226
internal_gain_default,2017-03-17T19:20:00,10.0,0.72756
internal_gain_default,2017-03-17T19:30:00,10.0,0.72495
internal_gain_default,2017-03-17T19:40:00,10.0,0.71526
internal_gain_default,2017-03-17T19:50:00,10.0,0.70365
internal_gain_default,2017-03-17T20:00:00,10.0,0.69171
internal_gain_default,2017-03-17T20:10:00,10.0,0.67141
internal_gain_default,2017-03-17T20:20:00,10.0,0.73513
internal_gain_default,2017-03-17T20:30:00,10.0,0.70686
internal_gain_default,2017-03-17T20:40:00,10.0,0.72901
internal_gain_default,2017-03-17T20:50:00,10.0,0.76912
internal_gain_default,2017-03-17T21:00:00,10.0,0.77872
internal_gain_default,2017-03-17T21:10:00,10.0,0.76126
internal_gain_default,2017-03-17T21:20:00,10.0,0.74476
internal_gain_default,2017-03-17T21:30:00,10.0,0.71665
internal_gain_default,2017-03-17T21:40:00,10.0,0.70252
internal_gain_default,2017-03-17T21:50:00,10.0,0.64291
internal_gain_default,2017-03-17T22:00:00,10.0,0.65508
internal_gain_default,2017-03-17T22:10:00,10.0,0.64251
internal_gain_default,2017-03-17T22:20:00,10.0,0.59978
internal_gain_default,2017-03-17T22:30:00,10.0,0.54953
